375867,147803,122284,71998,0,0,0,0
375876,147843,122319,72001,0,0,0,0
375836,147772,122267,72003,0,0,0,0
375731,147663,122175,71981,0,0,0,0
375796,147695,122190,71993,0,0,0,0
375859,147788,122261,71992,0,0,0,0
375877,147821,122308,71996,0,0,0,0
375865,147767,122277,72010,0,0,0,0
375842,147704,122216,72013,0,0,0,0
375841,147724,122202,72005,0,0,0,0
375855,147792,122250,72005,0,0,0,0
375862,147816,122279,72017,0,0,0,0
375863,147785,122234,72033,0,0,0,0
375845,147743,122157,72039,0,0,0,0
375839,147761,122146,72034,0,0,0,0
375854,147789,122220,72044,0,0,0,0
375872,147774,122288,72064,0,0,0,0
375864,147693,122275,72098,0,0,0,0
375843,147634,122215,72102,0,0,0,0
375838,147647,122209,72092,0,0,0,0
375851,147683,122284,72092,0,0,0,0
375869,147693,122341,72097,0,0,0,0
375860,147661,122301,72104,0,0,0,0
375839,147639,122223,72101,0,0,0,0
375834,147648,122213,72096,0,0,0,0
375851,147708,122266,72089,0,0,0,0
375866,147744,122297,72094,0,0,0,0
375853,147710,122251,72108,0,0,0,0
375816,147664,122181,72099,0,0,0,0
375825,147684,122188,72091,0,0,0,0
375851,147754,122256,72084,0,0,0,0
375866,147779,122318,72084,0,0,0,0
375856,147736,122303,72079,0,0,0,0
375839,147706,122245,72065,0,0,0,0
375831,147754,122227,72036,0,0,0,0
375851,147823,122284,72023,0,0,0,0
375863,147844,122326,72028,0,0,0,0
375855,147798,122295,72036,0,0,0,0
375837,147769,122234,72023,0,0,0,0
375831,147803,122228,71998,0,0,0,0
375846,147873,122283,71983,0,0,0,0
375862,147918,122314,71974,0,0,0,0
375853,147898,122272,71973,0,0,0,0
375834,147871,122202,71960,0,0,0,0
375830,147906,122196,71936,0,0,0,0
375844,147959,122269,71925,0,0,0,0
375858,147962,122322,71929,0,0,0,0
375848,147938,122277,71923,0,0,0,0
375829,147906,122216,71916,0,0,0,0
375825,147937,122209,71896,0,0,0,0
375839,148010,122264,71883,0,0,0,0
375851,148039,122304,71879,0,0,0,0
