466142,354088,1129384,977404,0,0,0,0
466374,354159,1129594,977611,0,0,0,0
466498,354107,1129489,977535,0,0,0,0
466309,354043,1129338,977364,0,0,0,0
466128,354061,1129378,977371,0,0,0,0
466136,354082,1129409,977402,0,0,0,0
466370,354094,1129633,977617,0,0,0,0
466625,354010,1129853,977828,0,0,0,0
466428,353978,1129674,977638,0,0,0,0
466137,354054,1129426,977399,0,0,0,0
466142,354115,1129454,977431,0,0,0,0
466370,354101,1129670,977639,0,0,0,0
466625,354005,1129891,977847,0,0,0,0
466434,353971,1129714,977658,0,0,0,0
466135,354051,1129471,977421,0,0,0,0
466129,354104,1129471,977429,0,0,0,0
466345,354078,1129656,977607,0,0,0,0
466635,354004,1129940,977876,0,0,0,0
466449,353980,1129772,977706,0,0,0,0
466149,354061,1129525,977465,0,0,0,0
466151,354120,1129549,977488,0,0,0,0
466387,354104,1129763,977694,0,0,0,0
466656,354015,1129983,977911,0,0,0,0
466465,353985,1129806,977734,0,0,0,0
466160,354061,1129556,977494,0,0,0,0
466164,354126,1129578,977521,0,0,0,0
466398,354111,1129794,977733,0,0,0,0
466663,354016,1130020,977948,0,0,0,0
466469,353984,1129842,977766,0,0,0,0
466169,354061,1129594,977524,0,0,0,0
466166,354126,1129619,977552,0,0,0,0
466398,354116,1129839,977761,0,0,0,0
466663,354025,1130065,977976,0,0,0,0
466473,353988,1129888,977801,0,0,0,0
466174,354069,1129638,977564,0,0,0,0
466171,354134,1129657,977581,0,0,0,0
466397,354115,1129871,977779,0,0,0,0
466665,354025,1130103,978006,0,0,0,0
466475,353988,1129933,977825,0,0,0,0
466174,354071,1129688,977581,0,0,0,0
466178,354138,1129711,977604,0,0,0,0
466406,354126,1129924,977816,0,0,0,0
466663,354028,1130143,978026,0,0,0,0
466473,353988,1129979,977850,0,0,0,0
466171,354067,1129734,977604,0,0,0,0
466169,354129,1129754,977623,0,0,0,0
466389,354116,1129960,977821,0,0,0,0
466651,354024,1130178,978031,0,0,0,0
466466,353987,1130016,977856,0,0,0,0
466167,354066,1129771,977618,0,0,0,0
466163,354138,1129791,977636,0,0,0,0
466390,354198,1130001,977841,0,0,0,0
466654,354256,1130231,978058,0,0,0,0
466469,354187,1130063,977873,0,0,0,0
466154,354101,1129808,977619,0,0,0,0
466146,354122,1129824,977631,0,0,0,0
466375,354196,1130041,977838,0,0,0,0
466641,354254,1130273,978059,0,0,0,0
466458,354182,1130109,977878,0,0,0,0
466141,354094,1129852,977613,0,0,0,0
466128,354111,1129870,977622,0,0,0,0
466353,354188,1130088,977825,0,0,0,0
466625,354246,1130324,978041,0,0,0,0
466438,354171,1130158,977861,0,0,0,0
466119,354083,1129904,977608,0,0,0,0
466105,354096,1129923,977622,0,0,0,0
466325,354119,1130138,977823,0,0,0,0
466589,354033,1130369,978038,0,0,0,0
466409,353989,1130215,977866,0,0,0,0
466107,354066,1129967,977614,0,0,0,0
466099,354129,1129984,977631,0,0,0,0
466323,354115,1130198,977837,0,0,0,0
466590,354029,1130428,978062,0,0,0,0
466412,353989,1130266,977890,0,0,0,0
466113,354059,1130016,977648,0,0,0,0
466110,354129,1130031,977670,0,0,0,0
466339,354127,1130239,977879,0,0,0,0
