328192,441906,2008259,1967637,0,0,0,0
328172,441892,2008264,1967611,0,0,0,0
328140,441860,2008176,1967508,0,0,0,0
328127,441841,2008096,1967443,0,0,0,0
328166,441884,2008251,1967626,0,0,0,0
328173,441894,2008281,1967669,0,0,0,0
328158,441882,2008289,1967641,0,0,0,0
328138,441864,2008285,1967624,0,0,0,0
328143,441869,2008288,1967649,0,0,0,0
328156,441889,2008305,1967697,0,0,0,0
328156,441894,2008319,1967714,0,0,0,0
328140,441874,2008323,1967692,0,0,0,0
328125,441858,2008316,1967666,0,0,0,0
328103,441835,2008191,1967559,0,0,0,0
328126,441864,2008271,1967671,0,0,0,0
328141,441884,2008359,1967759,0,0,0,0
328126,441870,2008363,1967736,0,0,0,0
328110,441853,2008356,1967713,0,0,0,0
328111,441858,2008363,1967736,0,0,0,0
328121,441876,2008381,1967784,0,0,0,0
328123,441881,2008396,1967806,0,0,0,0
328109,441864,2008400,1967786,0,0,0,0
328093,441853,2008394,1967766,0,0,0,0
328095,441855,2008398,1967789,0,0,0,0
328108,441871,2008415,1967834,0,0,0,0
328111,441876,2008428,1967854,0,0,0,0
328098,441860,2008434,1967834,0,0,0,0
328081,441845,2008434,1967811,0,0,0,0
328081,441848,2008440,1967833,0,0,0,0
328093,441865,2008454,1967882,0,0,0,0
328088,441861,2008417,1967851,0,0,0,0
328068,441838,2008384,1967797,0,0,0,0
328066,441844,2008473,1967867,0,0,0,0
328070,441853,2008486,1967896,0,0,0,0
328083,441872,2008500,1967946,0,0,0,0
328084,441878,2008516,1967968,0,0,0,0
328068,441863,2008521,1967944,0,0,0,0
328045,441838,2008511,1967916,0,0,0,0
328050,441844,2008511,1967939,0,0,0,0
328067,441868,2008534,1967996,0,0,0,0
328067,441873,2008550,1968014,0,0,0,0
328049,441859,2008554,1967994,0,0,0,0
328036,441839,2008552,1967972,0,0,0,0
328035,441844,2008560,1967990,0,0,0,0
328051,441862,2008575,1968041,0,0,0,0
328053,441868,2008589,1968064,0,0,0,0
328036,441851,2008594,1968038,0,0,0,0
328016,441832,2008591,1968016,0,0,0,0
328017,441837,2008594,1968036,0,0,0,0
328029,441857,2008609,1968083,0,0,0,0
328032,441864,2008629,1968109,0,0,0,0
328016,441848,2008636,1968089,0,0,0,0
328001,441830,2008631,1968064,0,0,0,0
328003,441834,2008631,1968086,0,0,0,0
328013,441851,2008649,1968133,0,0,0,0
328014,441858,2008669,1968155,0,0,0,0
328002,441842,2008673,1968133,0,0,0,0
327985,441823,2008668,1968109,0,0,0,0
327988,441825,2008671,1968129,0,0,0,0
328000,441844,2008689,1968179,0,0,0,0
328005,441849,2008707,1968201,0,0,0,0
327986,441829,2008714,1968178,0,0,0,0
327969,441818,2008712,1968155,0,0,0,0
327969,441818,2008715,1968174,0,0,0,0
327985,441836,2008727,1968223,0,0,0,0
327989,441841,2008743,1968244,0,0,0,0
327971,441824,2008749,1968223,0,0,0,0
327954,441806,2008744,1968199,0,0,0,0
327957,441813,2008749,1968221,0,0,0,0
327970,441830,2008764,1968269,0,0,0,0
327973,441838,2008778,1968294,0,0,0,0
327952,441821,2008784,1968273,0,0,0,0
327938,441803,2008781,1968255,0,0,0,0
327941,441806,2008783,1968274,0,0,0,0
327956,441824,2008799,1968319,0,0,0,0
327959,441833,2008814,1968341,0,0,0,0
327941,441819,2008821,1968325,0,0,0,0
327924,441803,2008819,1968305,0,0,0,0
327924,441808,2008822,1968322,0,0,0,0
327940,441823,2008839,1968370,0,0,0,0
327946,441831,2008856,1968396,0,0,0,0
327928,441816,2008863,1968372,0,0,0,0
327910,441798,2008859,1968353,0,0,0,0
327911,441799,2008863,1968379,0,0,0,0
327925,441817,2008878,1968423,0,0,0,0
327928,441823,2008893,1968446,0,0,0,0
327910,441809,2008898,1968423,0,0,0,0
327890,441791,2008896,1968401,0,0,0,0
327890,441789,2008897,1968413,0,0,0,0
327903,441799,2008903,1968451,0,0,0,0
327907,441807,2008915,1968474,0,0,0,0
327888,441794,2008924,1968454,0,0,0,0
327876,441782,2008931,1968444,0,0,0,0
327882,441784,2008939,1968467,0,0,0,0
327893,441804,2008953,1968512,0,0,0,0
327893,441812,2008969,1968534,0,0,0,0
327876,441799,2008976,1968513,0,0,0,0
327862,441781,2008972,1968492,0,0,0,0
327866,441785,2008976,1968511,0,0,0,0
327881,441800,2008992,1968557,0,0,0,0
327882,441802,2009008,1968581,0,0,0,0
327868,441786,2009013,1968563,0,0,0,0
327849,441772,2009009,1968538,0,0,0,0
327849,441777,2009013,1968558,0,0,0,0
327865,441791,2009026,1968606,0,0,0,0
327864,441797,2009042,1968628,0,0,0,0
327848,441785,2009052,1968608,0,0,0,0
327831,441769,2009045,1968588,0,0,0,0
327834,441776,2009051,1968604,0,0,0,0
327848,441793,2009068,1968654,0,0,0,0
327852,441795,2009083,1968680,0,0,0,0
327832,441781,2009088,1968658,0,0,0,0
327817,441765,2009086,1968636,0,0,0,0
327818,441768,2009091,1968656,0,0,0,0
327831,441784,2009104,1968702,0,0,0,0
327833,441793,2009120,1968727,0,0,0,0
327816,441779,2009128,1968709,0,0,0,0
327801,441761,2009126,1968684,0,0,0,0
327803,441763,2009128,1968706,0,0,0,0
327816,441782,2009143,1968755,0,0,0,0
327823,441792,2009163,1968779,0,0,0,0
327807,441776,2009166,1968761,0,0,0,0
327788,441757,2009167,1968739,0,0,0,0
327791,441761,2009171,1968758,0,0,0,0
327807,441780,2009189,1968808,0,0,0,0
327813,441788,2009208,1968835,0,0,0,0
327798,441776,2009209,1968817,0,0,0,0
327778,441755,2009208,1968794,0,0,0,0
327781,441759,2009209,1968813,0,0,0,0
327776,441748,2009103,1968737,0,0,0,0
327754,441718,2008973,1968612,0,0,0,0
327649,441586,2008462,1968078,0,0,0,0
327690,441650,2008818,1968416,0,0,0,0
327763,441746,2009238,1968849,0,0,0,0
327776,441763,2009252,1968896,0,0,0,0
327779,441773,2009271,1968919,0,0,0,0
327763,441756,2009278,1968903,0,0,0,0
327743,441738,2009276,1968878,0,0,0,0
327748,441742,2009280,1968899,0,0,0,0
327763,441758,2009293,1968945,0,0,0,0
327765,441766,2009311,1968968,0,0,0,0
327751,441751,2009317,1968948,0,0,0,0
327729,441734,2009315,1968923,0,0,0,0
327732,441736,2009312,1968939,0,0,0,0
327729,441731,2009239,1968906,0,0,0,0
327744,441751,2009309,1968984,0,0,0,0
327738,441754,2009368,1969014,0,0,0,0
327720,441739,2009368,1968993,0,0,0,0
327719,441741,2009369,1969011,0,0,0,0
327738,441755,2009384,1969056,0,0,0,0
327740,441761,2009401,1969084,0,0,0,0
327721,441745,2009409,1969064,0,0,0,0
327703,441728,2009406,1969039,0,0,0,0
327707,441732,2009412,1969059,0,0,0,0
327724,441748,2009425,1969109,0,0,0,0
327726,441753,2009441,1969137,0,0,0,0
327708,441744,2009451,1969115,0,0,0,0
327689,441724,2009448,1969087,0,0,0,0
327690,441724,2009446,1969111,0,0,0,0
327704,441743,2009463,1969163,0,0,0,0
327706,441749,2009484,1969184,0,0,0,0
327691,441736,2009486,1969161,0,0,0,0
327671,441716,2009484,1969136,0,0,0,0
327674,441717,2009486,1969158,0,0,0,0
327689,441732,2009503,1969211,0,0,0,0
327689,441741,2009518,1969234,0,0,0,0
327670,441724,2009523,1969208,0,0,0,0
327648,441704,2009523,1969181,0,0,0,0
327653,441705,2009528,1969198,0,0,0,0
327668,441721,2009541,1969251,0,0,0,0
327670,441729,2009561,1969279,0,0,0,0
327649,441716,2009568,1969256,0,0,0,0
327631,441699,2009568,1969231,0,0,0,0
327636,441702,2009575,1969256,0,0,0,0
327649,441720,2009588,1969309,0,0,0,0
327653,441725,2009603,1969338,0,0,0,0
327638,441713,2009611,1969313,0,0,0,0
327616,441694,2009612,1969286,0,0,0,0
327614,441696,2009617,1969308,0,0,0,0
327631,441713,2009630,1969363,0,0,0,0
327637,441726,2009648,1969391,0,0,0,0
327618,441711,2009653,1969368,0,0,0,0
327597,441692,2009649,1969344,0,0,0,0
327597,441694,2009656,1969364,0,0,0,0
327613,441710,2009673,1969414,0,0,0,0
327613,441718,2009693,1969442,0,0,0,0
327599,441706,2009698,1969424,0,0,0,0
327584,441691,2009698,1969396,0,0,0,0
327585,441694,2009699,1969412,0,0,0,0
327598,441711,2009712,1969469,0,0,0,0
327601,441717,2009726,1969495,0,0,0,0
327580,441696,2009716,1969449,0,0,0,0
327546,441655,2009625,1969329,0,0,0,0
327557,441673,2009696,1969416,0,0,0,0
327579,441698,2009736,1969498,0,0,0,0
327581,441709,2009757,1969530,0,0,0,0
327562,441695,2009766,1969508,0,0,0,0
327546,441673,2009764,1969478,0,0,0,0
327537,441663,2009706,1969433,0,0,0,0
327551,441682,2009713,1969481,0,0,0,0
327566,441707,2009803,1969586,0,0,0,0
327551,441691,2009817,1969562,0,0,0,0
327537,441672,2009817,1969532,0,0,0,0
327537,441676,2009819,1969554,0,0,0,0
327547,441686,2009804,1969578,0,0,0,0
327541,441682,2009758,1969546,0,0,0,0
327539,441690,2009859,1969616,0,0,0,0
327526,441678,2009868,1969601,0,0,0,0
327525,441676,2009872,1969620,0,0,0,0
327539,441694,2009885,1969678,0,0,0,0
327548,441705,2009903,1969708,0,0,0,0
327532,441694,2009908,1969683,0,0,0,0
327511,441674,2009906,1969652,0,0,0,0
327511,441674,2009914,1969669,0,0,0,0
327527,441696,2009926,1969728,0,0,0,0
327534,441706,2009941,1969759,0,0,0,0
327516,441689,2009953,1969733,0,0,0,0
327495,441669,2009948,1969704,0,0,0,0
327497,441673,2009951,1969726,0,0,0,0
327514,441691,2009964,1969780,0,0,0,0
327523,441701,2009981,1969814,0,0,0,0
327504,441686,2009989,1969789,0,0,0,0
327482,441664,2009987,1969761,0,0,0,0
327482,441669,2009988,1969779,0,0,0,0
327498,441690,2010001,1969838,0,0,0,0
327501,441700,2010019,1969863,0,0,0,0
327483,441684,2010026,1969842,0,0,0,0
327464,441663,2010025,1969813,0,0,0,0
327466,441664,2010028,1969828,0,0,0,0
327481,441685,2010039,1969883,0,0,0,0
327489,441695,2010059,1969918,0,0,0,0
327472,441676,2010067,1969893,0,0,0,0
327452,441659,2010064,1969864,0,0,0,0
327449,441664,2010070,1969886,0,0,0,0
327465,441681,2010085,1969943,0,0,0,0
327469,441689,2010101,1969974,0,0,0,0
327449,441674,2010109,1969951,0,0,0,0
327430,441655,2010109,1969918,0,0,0,0
327433,441663,2010109,1969938,0,0,0,0
327447,441680,2010119,1969995,0,0,0,0
327454,441686,2010139,1970026,0,0,0,0
327439,441673,2010144,1969998,0,0,0,0
327419,441651,2010138,1969960,0,0,0,0
327418,441648,2010136,1969975,0,0,0,0
327432,441664,2010148,1970024,0,0,0,0
327439,441677,2010172,1970066,0,0,0,0
327423,441668,2010188,1970050,0,0,0,0
327406,441649,2010186,1970020,0,0,0,0
327407,441651,2010188,1970040,0,0,0,0
327424,441672,2010201,1970093,0,0,0,0
327428,441681,2010219,1970126,0,0,0,0
327411,441663,2010228,1970106,0,0,0,0
327391,441645,2010228,1970074,0,0,0,0
327393,441651,2010228,1970091,0,0,0,0
327408,441664,2010244,1970147,0,0,0,0
