306984,118323,83623,56066,0,0,0,0
306947,118434,83629,56108,0,0,0,0
306924,118289,83659,56094,0,0,0,0
306984,118095,83679,56058,0,0,0,0
307016,118106,83656,56038,0,0,0,0
306988,118301,83615,56064,0,0,0,0
306956,118425,83621,56100,0,0,0,0
306968,118316,83664,56089,0,0,0,0
307009,118131,83689,56040,0,0,0,0
307024,118129,83667,56018,0,0,0,0
306996,118323,83630,56043,0,0,0,0
306967,118447,83629,56081,0,0,0,0
306977,118337,83660,56083,0,0,0,0
307018,118148,83676,56049,0,0,0,0
307031,118139,83646,56039,0,0,0,0
306984,118318,83604,56068,0,0,0,0
306958,118450,83604,56105,0,0,0,0
306984,118359,83648,56118,0,0,0,0
307029,118188,83663,56089,0,0,0,0
307044,118181,83634,56080,0,0,0,0
307013,118364,83601,56116,0,0,0,0
306978,118484,83601,56146,0,0,0,0
306991,118374,83641,56137,0,0,0,0
307031,118192,83663,56097,0,0,0,0
307045,118191,83636,56078,0,0,0,0
307016,118388,83593,56104,0,0,0,0
306985,118523,83586,56131,0,0,0,0
306998,118423,83621,56120,0,0,0,0
307035,118239,83639,56082,0,0,0,0
307055,118238,83618,56063,0,0,0,0
307028,118428,83586,56086,0,0,0,0
306996,118545,83599,56116,0,0,0,0
307008,118434,83641,56108,0,0,0,0
307049,118253,83661,56067,0,0,0,0
307063,118251,83643,56048,0,0,0,0
307033,118434,83614,56072,0,0,0,0
307004,118549,83624,56104,0,0,0,0
307015,118428,83670,56101,0,0,0,0
307059,118228,83699,56073,0,0,0,0
307075,118217,83684,56063,0,0,0,0
307048,118401,83652,56098,0,0,0,0
307015,118496,83667,56147,0,0,0,0
307028,118361,83709,56147,0,0,0,0
307065,118153,83724,56108,0,0,0,0
307068,118128,83700,56098,0,0,0,0
307021,118300,83663,56130,0,0,0,0
307009,118421,83674,56168,0,0,0,0
307027,118299,83717,56169,0,0,0,0
307069,118108,83741,56134,0,0,0,0
307084,118108,83717,56118,0,0,0,0
307053,118298,83688,56143,0,0,0,0
307024,118411,83696,56180,0,0,0,0
307038,118284,83742,56179,0,0,0,0
307077,118089,83764,56146,0,0,0,0
307091,118091,83737,56135,0,0,0,0
307061,118279,83698,56160,0,0,0,0
307030,118396,83701,56188,0,0,0,0
307041,118281,83738,56181,0,0,0,0
307067,118091,83749,56144,0,0,0,0
307098,118100,83724,56141,0,0,0,0
307079,118294,83705,56191,0,0,0,0
307048,118409,83718,56228,0,0,0,0
307063,118296,83752,56223,0,0,0,0
307101,118115,83768,56188,0,0,0,0
307114,118124,83741,56171,0,0,0,0
307086,118327,83696,56198,0,0,0,0
307060,118451,83692,56231,0,0,0,0
307072,118344,83723,56221,0,0,0,0
307111,118161,83733,56185,0,0,0,0
307126,118171,83700,56174,0,0,0,0
